id,lable,hand_sphere_radius,palm_position_x,palm_position_y,palm_position_z,palm_direction_x,palm_direction_y,palm_direction_z,palm_normal_direction_x,palm_normal_direction_y,palm_normal_direction_z,wrist_position_x,wrist_position_y,wrist_position_z,thumb_tip_position_x,thumb_tip_position_y,thumb_tip_position_z,thumb_metacarpal_position_x,thumb_metacarpal_position_y,thumb_metacarpal_position_z,thumb_proximal_position_x,thumb_proximal_position_y,thumb_proximal_position_z,thumb_intermediate_position_x,thumb_intermediate_position_y,thumb_intermediate_position_z,thumb_distal_position_x,thumb_distal_position_y,thumb_distal_position_z,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_tip_position_x,index_tip_position_y,index_tip_position_z,index_metacarpal_position_x,index_metacarpal_position_y,index_metacarpal_position_z,index_proximal_position_x,index_proximal_position_y,index_proximal_position_z,index_intermediate_position_x,index_intermediate_position_y,index_intermediate_position_z,index_distal_position_x,index_distal_position_y,index_distal_position_z,index_direction_x,index_direction_y,index_direction_z,middle_tip_position_x,middle_tip_position_y,middle_tip_position_z,middle_metacarpal_position_x,middle_metacarpal_position_y,middle_metacarpal_position_z,middle_proximal_position_x,middle_proximal_position_y,middle_proximal_position_z,middle_intermediate_position_x,middle_intermediate_position_y,middle_intermediate_position_z,middle_distal_position_x,middle_distal_position_y,middle_distal_position_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_tip_position_x,ring_tip_position_y,ring_tip_position_z,ring_metacarpal_position_x,ring_metacarpal_position_y,ring_metacarpal_position_z,ring_proximal_position_x,ring_proximal_position_y,ring_proximal_position_z,ring_intermediate_position_x,ring_intermediate_position_y,ring_intermediate_position_z,ring_distal_position_x,ring_distal_position_y,ring_distal_position_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_tip_position_x,pinky_tip_position_y,pinky_tip_position_z,pinky_metacarpal_position_x,pinky_metacarpal_position_y,pinky_metacarpal_position_z,pinky_proximal_position_x,pinky_proximal_position_y,pinky_proximal_position_z,pinky_intermediate_position_x,pinky_intermediate_position_y,pinky_intermediate_position_z,pinky_distal_position_x,pinky_distal_position_y,pinky_distal_position_z,pinky_direction_x,pinky_direction_y,pinky_direction_z
124,A,38.32762146,-2.15510368347,182.882949829,-11.0395927429,-0.134485691786,0.16301189363,-0.977415323257,0.069743335247,-0.982372760773,-0.173434898257,8.60205936432,178.822021484,38.4628257751,-50.78759193423,-17.894165039,-37.3847999573,-16.14638137813,-17.804946899,54.4049301147,-30.99567604063,-15.645187378,34.5325431824,-47.73297309873,-14.914382934,-2.1827945709,-51.25929069523,-17.215744018,-30.5521240235,0.023482747376,-0.247026309371,-0.01284724474,-15.24377441403,-36.39163208,3.15927076338,-21.44436645503,3.76271057099999,11.20280456541,-30.58312034603,-17.416763306,-27.4572105408,-24.73088836673,-40.864303589,-20.0142555237,-17.81698417663,-39.545639038,-1.7699012757,0.510638058186,-0.357196047902,1.883396506309,-7.09276294708,-39.54196167,7.64863705633,-5.06325626373,7.39253234899999,8.03363990782,-12.37260818483,-15.855636597,-29.9417686463,-11.81429672243,-42.80833435,-19.9584465027,-7.3165884018,-42.308853149,1.97348594664,0.31674285233,-0.392978921533,1.933395206928,8.72768688202,-36.215866089,13.60312747953,12.12694454193,7.98809814499998,8.53156089781,9.090218544,-13.154281616,-25.3010597229,6.29515361786,-38.138595581,-14.4186668396,7.31241989136,-37.709747314,7.66581797598,0.148061736487,-0.383673414588,1.952671289444,20.48280715947,-29.751556396,7.50259828566,28.62827873227,2.77915954599999,10.748208999614,27.89696311947,-11.665054321,-21.371257782,20.68645286557,-30.60244751,-15.787437439,17.39597415927,-29.991577148,1.40251541136,-0.130487024784,-0.397537231445,1.912715971469
125,A,38.3278999329,-2.16456222534,182.882507324,-11.0472097397,-0.134129226208,0.163050338626,-0.977457880974,0.0691414475441,-0.982427239418,-0.173367038369,8.57898712158,178.849685669,38.463180542,-50.78092956546,-17.893173218,-37.3759698868,-16.17027854916,-17.758895874,54.406744957,-31.01303482056,-15.591369629,34.5303163529,-47.74072647096,-14.852920532,-2.1893959045,-51.26282882686,-17.153900146,-30.559258461,0.023306757212,-0.2470705211163,-0.01282441616,-15.23664474486,-36.393188476,3.16515636446,-21.44306182866,3.81004333500002,11.202166557327,-30.58583068846,-17.365570068,-27.4580392837,-24.74961090086,-40.816314697,-20.0117616653,-17.83740615846,-39.500762939,-1.7664422989,0.510026365519,-0.357399865985,1.883509516716,-7.08155155182,-39.543136596,7.65357685091,-5.05876016617,7.428924561,8.03699588777,-12.37491607666,-15.815155029,-29.9463853836,-11.83937454226,-42.771209717,-19.9697313309,-7.34867095947,-42.280273437,1.96343994142,0.31589961052,-0.393419295549,1.933433651924,8.73525333404,-36.214630127,13.60830903055,12.13170051575,8.01321411200001,8.53927135469,9.08959722519,-13.12902832,-25.2918252945,6.27629423141,-38.10987854,-14.4074048996,7.28992652893,-37.678649902,7.67721033098,0.147388740443,-0.38358451426,1.952746987343,20.48737907414,-29.74923706,7.50777220728,28.62903976444,2.79351806700001,10.760392189041,27.89676666264,-11.651489258,-21.3605966568,20.67346191404,-30.584594726,-15.7797899246,17.38041210174,-29.972198486,1.40944767,-0.131161630153,-0.397464111447,1.912696301937
126,A,38.3284759521,-2.17466330528,182.882141113,-11.055316925,-0.133723601699,0.163212329149,-0.977486431599,0.0685726702213,-0.982457220554,-0.173423290253,8.54935073853,178.876373291,38.4682006836,-50.77389931682,-17.892044067,-37.3665771485,-16.20001626012,-17.715179443,54.4104614257,-31.03545403482,-15.536499023,34.5297908782,-47.75286126142,-14.783859253,-2.1947488785,-51.26870751382,-17.079925537,-30.5658111573,0.023075297475,-0.2470553740857,-0.01283031702,-15.22921967502,-36.394973755,3.17131185527,-21.44577240942,3.86050415100001,11.205961227368,-30.58959221842,-17.306610107,-27.4565582276,-24.76853013042,-40.760925293,-20.0085849762,-17.85850167272,-39.449920654,-1.7619295121,0.509350046516,-0.357786282897,1.883602201939,-7.06967949868,-39.544433593,7.65875625605,-5.05820345879,7.46925354000001,8.04614448542,-12.37888741492,-15.765716552,-29.9502410889,-11.86621499062,-42.726348877,-19.9854316712,-7.38348031044,-42.246673584,1.9490499496,0.31497092545,-0.394121050834,1.933431267739,8.74318861961,-36.21333313,13.61373114581,12.13246893882,8.04261779800001,8.55378055568,9.08733296394,-13.095108032,-25.2790222168,6.25574564934,-38.074020385,-14.3963012696,7.26444792747,-37.643280029,7.68853068347,0.1466147294269,-0.383751153946,1.95277941227,20.49177527428,-29.746643066,7.51305317874,28.62581038478,2.812301636,10.779591560315,27.89459967608,-11.629394531,-21.3445777894,20.65868735318,-30.558898925,-15.7692871094,17.36233496668,-29.946929931,1.41916847224,-0.131919637322,-0.397619441151,1.912626504898
127,A,38.3286819458,-2.18525886536,182.881881714,-11.0638046265,-0.133325725794,0.163395360112,-0.977510213852,0.0679726824164,-0.982485711575,-0.173498049378,8.5220413208,178.905670166,38.470375061,-50.76659202574,-17.890777588,-37.356765747,-16.22726058964,-17.668243408,54.4118232727,-31.05560874934,-15.477386475,34.5272026062,-47.76247215274,-14.709335327,-2.2019491195,-51.27120018004,-17.000091553,-30.574344635,0.022880487144,-0.2470474317668,-0.012845396995,-15.22161674504,-36.396957398,3.17764949802,-21.44590950014,3.915084839,11.207859039342,-30.59235572814,-17.242340088,-27.4587135315,-24.78796958924,-40.701065064,-20.0109863281,-17.88059043884,-39.39604187,-1.7628345489,0.508648514748,-0.358280807733,1.883684813976,-7.05739116668,-39.545806885,7.66415381435,-5.0550160408,7.51325988799999,8.05324459079,-12.38247489924,-15.710708618,-29.9621925354,-11.89487934114,-42.678771973,-20.016254425,-7.42029190063,-42.216049194,1.91936397556,0.31402258575,-0.395122110843,1.93336135149,8.75136089325,-36.211975098,13.61931228641,12.13588047028,8.07518005399999,8.56602859501,9.08667755127,-13.057296753,-25.2692489624,6.23587083817,-38.035232544,-14.3892860412,7.23935174942,-37.607070923,7.69586229328,0.1458282740788,-0.384023696184,1.952788054943,20.49593925476,-29.743850708,7.51836895946,28.62508964536,2.833724975,10.796217918431,27.89428138736,-11.603881836,-21.3325576782,20.64602279666,-30.53012085,-15.7642230987,17.34769439696,-29.919662476,1.42364692692,-0.132606655359,-0.397870674729,1.912550985813
128,A,38.3292160034,-2.19595861435,182.881774902,-11.0723743439,-0.132951319218,0.163648948073,-0.977518796921,0.067444704473,-0.982494354248,-0.173655003309,8.4989528656,178.93812561,38.4698143005,-50.75927591325,-17.889434814,-37.3468914032,-16.24907922745,-17.620727539,54.4097080231,-31.07082223895,-15.416992187,34.5215854645,-47.76781702045,-14.631469726,-2.2118225097,-51.26936197285,-16.914779663,-30.5857372284,0.022698126734,-0.2470302432772,-0.012881040573,-15.21409463885,-36.399047851,3.18394994739,-21.44273996355,3.97341919000002,11.208133697538,-30.59058237075,-17.171752929,-27.464597702,-24.80184221265,-40.635131836,-20.0192699432,-17.89850091935,-39.337310791,-1.7690572738,0.50792118907,-0.35890853405,1.883759021759,-7.04509210586,-39.547195434,7.66961884501,-5.04883623123,7.56253051800002,8.05883121493,-12.37943887715,-15.650085449,-29.9642543792,-11.91073083875,-42.620788574,-20.024641037,-7.4418721199,-42.165756225,1.91222095492,0.313247904182,-0.395711243152,1.933364093304,8.75947380066,-36.210617065,13.62484908107,12.14224004746,8.11425781300002,8.57660961154,9.09020805359,-13.010375976,-25.263174057,6.2219491005,-37.98840332,-14.388305664,7.21999311447,-37.564422607,7.69716143611,0.1450732722882,-0.384444549679,1.952763557434,20.49976491925,-29.740982055,7.52355384829,28.62773275375,2.86270141600002,10.810552597074,27.89790868755,-11.56829834,-21.323392868,20.63859891895,-30.492080688,-15.7628154754,17.33829641345,-29.884460449,1.4245681763,-0.133248597383,-0.398261398077,1.912449061871
129,A,38.3291893005,-2.20743966103,182.881866455,-11.0815496445,-0.13261424005,0.16388066113,-0.977525770664,0.0667654648423,-0.982519447803,-0.173775464296,8.48472976685,178.987426758,38.4791984558,-50.75152182577,-17.887878418,-37.3362970352,-16.26288962367,-17.552490234,54.4203901291,-31.07889914517,-15.335266113,34.529496193,-47.76723074917,-14.532745361,-2.2073040008,-51.26137137417,-16.810668945,-30.5826120376,0.022533491254,-0.2470559254289,-0.0129105448719999,-15.20620894427,-36.401382446,3.19060468677,-21.43115973477,4.051391602,11.220639228851,-30.58586859707,-17.081741333,-27.4571084976,-24.81595969197,-40.550415039,-20.0137987137,-17.91573882107,-39.26020813,-1.7618684768,0.507239207625,-0.359542250633,1.883821904659,-7.03197741508,-39.548721313,7.67544388774,-5.03393816948,7.62896728500002,8.07547760013,-12.37352633477,-15.572647095,-29.9547739029,-11.92719626427,-42.545776367,-20.0213785171,-7.46276545524,-42.098419189,1.9163656235,0.31253041327,-0.396284863353,1.93335968256,8.76803040505,-36.209197998,13.63069534305,12.15742135048,8.168045044,8.59715557101,9.09746193886,-12.949691772,-25.2461481094,6.20867943764,-37.927093506,-14.3752870559,7.20238995552,-37.506896973,7.71045422557,0.1443700054657,-0.384818643332,1.952742755413,20.50346398353,-29.737869263,7.52891898158,28.63857674603,2.90414428700001,10.83403968814,27.90579438213,-11.521362305,-21.3050394058,20.63338303563,-30.441467285,-15.751578331,17.33268094063,-29.835586548,1.43551158908,-0.13380868733,-0.398569211364,1.912373423576
130,A,38.3279495239,-2.21881651878,182.882171631,-11.0906238556,-0.132313624024,0.16406622529,-0.977535367012,0.0660495385528,-0.982554852962,-0.173848763108,8.47251415253,179.045593262,38.4873008728,-50.74391388892,-17.88621521,-37.3257884979,-16.27498078342,-17.47454834,54.4315280914,-31.08686280252,-15.244018555,34.5390453339,-47.76700806622,-14.426025391,-2.1999702454,-51.24572205542,-16.702850342,-30.5774211883,0.022470839321,-0.2471157163379,-0.012937903404,-15.19858002662,-36.403762818,3.19710540772,-21.41904664042,4.137008667,11.232725143442,-30.58274292942,-16.985839844,-27.4482326507,-24.83194565772,-40.459381104,-20.0055980682,-17.93412613872,-39.175735474,-1.7522830963,0.506622865796,-0.360075682401,1.883886754513,-7.01908230782,-39.550262451,7.68114376069,-5.01854157448,7.70237731899999,8.09082317353,-12.37097668652,-15.488525391,-29.9533672333,-11.94952797892,-42.466583252,-20.0340900421,-7.48915696144,-42.031845093,1.90400695802,0.311843514442,-0.397081270814,1.933293163776,8.77637076378,-36.20779419,13.6364145279,12.1731288433,8.22833251899999,8.61564064027,9.1031653881,-12.884185791,-25.2295055389,6.19381213188,-37.859832764,-14.3606815338,7.18453383445,-37.441436768,7.72523140908,0.1437559397887,-0.385058358311,1.952743828297,20.50677466388,-29.734741211,7.5340640545,28.64987158778,2.95172119099999,10.855033874521,27.91234374048,-11.469818115,-21.2889232635,20.62695670128,-30.386871338,-15.7420120239,17.32722449298,-29.784255982,1.44516658784,-0.134253755212,-0.398903504014,1.912304461002
131,A,38.3255577087,-2.23052191734,182.882751465,-11.0998973846,-0.132039412856,0.164348274469,-0.977525055408,0.065402649343,-0.982566058636,-0.174030080438,8.45265960693,179.103424072,38.5018424988,-50.73613762856,-17.884414673,-37.3150043488,-16.29330277446,-17.39970398,54.448228836,-31.10054039956,-15.155487061,34.5538272857,-47.77024102216,-14.320800781,-2.1880035401,-51.22525811196,-16.596801758,-30.5686740876,0.022537864745,-0.2472197338935,-0.0130009055139999,-15.19093728066,-36.406311035,3.20366573329,-21.41537308696,4.22381591799999,11.252805709795,-30.58721184726,-16.885162354,-27.433801651,-24.85377907756,-40.36404419,-19.9948062897,-17.95807290076,-39.088592529,-1.7401275635,0.506065800786,-0.360787197947,1.883900284767,-7.00598263741,-39.551956177,7.68689823146,-5.01190447808,7.77853393499998,8.11430931087,-12.37855362896,-15.39579773,-29.9593677521,-11.98318505286,-42.384735108,-20.0719089508,-7.52736020089,-41.974243164,1.86597824092,0.311156764626,-0.398571297526,1.933064997196,8.78480172157,-36.20640564,13.64220166202,12.18003726005,8.29257202099998,8.64206314083,9.10112261772,-12.811294556,-25.2071094513,6.17311024666,-37.78666687,-14.3429298401,7.16099715233,-37.372528076,7.74321126934,0.1431926814838,-0.385504558682,1.952699661254,20.50985121724,-29.731536865,7.53916621204,28.65277647974,3.00418090799999,10.88314247127,27.91110587124,-11.409820557,-21.2678394318,20.61493849754,-30.324890137,-15.7298316956,17.31777739524,-29.727508545,1.45771980281,-0.134569749236,-0.399461999535,1.912212729454
132,A,38.3256378174,-2.24293661118,182.883605957,-11.109664917,-0.131855487823,0.164580196142,-0.977510869503,0.0647668391466,-0.982583284378,-0.174170568585,8.44057941437,179.160614014,38.518447876,-50.72804117202,-17.88230896,-37.3035583496,-16.30233430862,-17.326248169,54.4705047608,-31.10618448262,-15.070251465,34.5749168396,-47.77100992202,-14.220901489,-2.1685056686,-51.22035074232,-16.492828369,-30.5502471924,0.022441521286,-0.24728128314,-0.013039052486,-15.18305063252,-36.409057617,3.21049261094,-21.40679025652,4.30705261200001,11.277893066414,-30.59002923962,-16.790008545,-27.413444519,-24.87285470962,-40.274047852,-19.9785728455,-17.97726106642,-39.006347656,-1.7233877182,0.505703806877,-0.361433073878,1.883869707584,-6.99217748642,-39.553771973,7.69291853906,-5.00073385238,7.85137939500001,8.14118289948,-12.38022089002,-15.312011719,-29.9390296936,-12.00409173962,-42.303070068,-20.0582466125,-7.54993009567,-41.899658203,1.87988471986,0.310731336474,-0.399123236537,1.933017551899,8.79359769822,-36.204940796,13.64824867249,12.19150304795,8.35398864700002,8.67033863068,9.10122537613,-12.742889404,-25.1816253662,6.15614199639,-37.717926025,-14.3207893372,7.14306068421,-37.307739258,7.76552844048,0.1428087959061,-0.38588309288,1.952654480934,20.51279020308,-29.728103638,7.5443828106,28.66057348248,3.05438232400002,10.911900520333,27.91220998768,-11.35345459,-21.2459793091,20.60748434068,-30.267318726,-15.7158222198,17.31677389148,-29.676254272,1.47287273408,-0.134569883347,-0.400035843253,1.912164926529
133,A,38.3263244629,-2.2550637722,182.884658813,-11.1191558838,-0.131700649858,0.164776831865,-0.977498590946,0.0641311332583,-0.982605874538,-0.174278303981,8.43888092041,179.212554932,38.5364456177,-50.7202970982,-17.880050659,-37.2923240662,-16.3010485172,-17.258209228,54.4951667786,-31.1024229527,-14.989990234,34.5991268158,-47.7646124363,-14.125198364,-2.1450366974,-51.2133505344,-16.391586303,-30.5272979736,0.022296138108,-0.2472891882059,-0.0130680799489999,-15.1755449772,-36.411804199,3.21703815461,-21.3892500401,4.38328552300001,11.304748535167,-30.5860617161,-16.702896118,-27.3928642273,-24.8854773045,-40.192718505,-19.964509964,-17.988558054,-38.933761596,-1.7094955444,0.505439624191,-0.362117171287,1.88379651308,-6.97873806954,-39.555603027,7.69868469239,-4.98072361946,7.91722107000001,8.16922664643,-12.3738386631,-15.236557006,-29.9167938232,-12.0172655582,-42.229629516,-20.0419464111,-7.56561493874,-41.832870483,1.89659214021,0.310298204422,-0.399623513221,1.932982742786,8.80207562446,-36.203506469,13.65409755708,12.21181368828,8.408493042,8.69926166536,9.10929942131,-12.682662963,-25.1540985107,6.1478061676,-37.65649414,-14.2949542999,7.13474345207,-37.24861145,7.79146862031,0.1424994450067,-0.386152386665,1.952627420425,20.5153844357,-29.724746704,7.54933500291,28.6772973537,3.09785461500002,10.941015243541,27.9208962917,-11.305282592,-21.220954895,20.607101202,-30.217391967,-15.695400238,17.3226602077,-29.631271362,1.49456882478,-0.13454170525,-0.400466129183,1.912145912647
134,A,38.3250160217,-2.26731061935,182.885940552,-11.128695488,-0.131564900279,0.164948806167,-0.97748786211,0.0635746642947,-0.982625305653,-0.174372568727,8.43737983704,179.258041382,38.5522003174,-50.71258211135,-17.877593994,-37.2809419632,-16.29829835895,-17.199005127,54.517985344,-31.09661912915,-14.921569824,34.6207246781,-47.75249528885,-14.046401978,-2.1251134872,-51.19339418415,-16.311447144,-30.5084733963,0.022351637483,-0.247393921018,-0.013105511665,-15.16815996175,-36.414642334,3.22355318072,-21.37226152425,4.44967651300001,11.329489707971,-30.57963228225,-16.627365113,-27.3709383011,-24.89309740065,-40.121170044,-19.9449548721,-17.99652528765,-38.867935181,-1.689461708,0.505138590932,-0.362596690655,1.883786916733,-6.96520853043,-39.557510376,7.70437216761,-4.96157836914,7.97450256300002,8.19500637057,-12.36665010455,-15.170654297,-29.8973665237,-12.02802515035,-42.16557312,-20.0289087295,-7.57983064652,-41.774887085,1.9101238251,0.309862971306,-0.400082111359,1.932957470417,8.81053876876,-36.202072144,13.65995502474,12.23121595382,8.45585632300001,8.72581195834,9.11797904968,-12.630310059,-25.1285066604,6.14242410659,-37.602050781,-14.2703485489,7.12990140914,-37.194229126,7.81602954867,0.142251394689,-0.386310264469,1.952621161938,20.51774358745,-29.721343994,7.55419611933,28.69355726245,3.13554382300001,10.967735290551,27.93053579335,-11.263351441,-21.1990671158,20.60862302775,-30.173660279,-15.6789369583,17.32874250415,-29.59135437,1.51179981234,-0.134577736259,-0.400836199522,1.91211360693
135,A,38.3242530823,-2.27995920181,182.887435913,-11.1385183334,-0.131422758102,0.165021345019,-0.977494776249,0.0630371943116,-0.982660591602,-0.174368709326,8.43647003174,179.303131104,38.564907074,-50.70471715929,-17.874862671,-37.2691278458,-16.29435110089,-17.140380859,54.5391302108,-31.09022665029,-14.855865478,34.6408662796,-47.74009084699,-13.974349975,-2.1063089371,-51.17403936389,-16.240737915,-30.4904222489,0.02241948992,-0.2475088909265,-0.0131182074549999,-15.16071844099,-36.417572021,3.23020219799,-21.35404729839,4.51109314000001,11.350361824001,-30.57161092759,-16.560714722,-27.3515329361,-24.89876699449,-40.057815552,-19.9264001847,-18.00207090379,-38.808654785,-1.6707792282,0.504858970642,-0.362900033593,1.883800148964,-6.95127534867,-39.55947876,7.71012902256,-4.94124555588,8.02679443400001,8.21672248837,-12.35709142689,-15.113967895,-29.878033638,-12.03578615189,-42.108963013,-20.0112409592,-7.59161615372,-41.720535278,1.92843723294,0.309404641389,-0.400266230106,1.932995855808,8.81919384002,-36.200576782,13.66599202153,12.25178575515,8.498580933,8.74841499325,9.12855911255,-12.586135864,-25.1039361954,6.13927936554,-37.554397583,-14.2433366776,7.12699174881,-37.143814087,7.84301447865,0.1419887971129,-0.3862388134,1.952662050724,20.51998567581,-29.717773437,7.55912375447,28.71105051041,3.16911315900001,10.99118995663,27.94130563731,-11.228805542,-21.1777238846,20.61314058301,-30.13621521,-15.6590738297,17.34191083911,-29.554550171,1.53309631344,-0.134394973517,-0.400936096906,1.912206053734
136,A,38.3227119446,-2.29251718521,182.889083862,-11.1482629776,-0.131283670664,0.165060967207,-0.977506756783,0.0625640675426,-0.982695937157,-0.174339845777,8.43860435486,179.345092773,38.5734214783,-50.69695806499,-17.872024536,-37.257361412,-16.28661108019,-17.086654663,54.5561380386,-31.07874441149,-14.799087524,34.6554384232,-47.72000265119,-13.917343139,-2.0944700241,-51.14729833599,-16.187850952,-30.4790296555,0.022566236556,-0.2477142214776,-0.013123810291,-15.15348768239,-36.420501709,3.23673248291,-21.33309888839,4.566207886,11.366515159607,-30.55981206899,-16.501724243,-27.3377752304,-24.89963674549,-40.001907348,-19.9144449234,-18.00275182729,-38.756484985,-1.658873558,0.50460216403,-0.36316780746,1.883810758591,-6.93747377396,-39.561462402,7.71575474739,-4.91838264465,8.07374572800001,8.23375511169,-12.34300470349,-15.06413269,-29.8625097275,-12.03767633439,-42.058685302,-19.9961881638,-7.59860277176,-41.671279907,1.94434833527,0.308919548989,-0.400362372398,1.933058321476,8.82772922516,-36.199066162,13.67199420929,12.27484750748,8.53709411699998,8.766456604,9.14324760437,-12.547164917,-25.0837469101,6.14160776138,-37.512329101,-14.220541954,7.12910556793,-37.099197387,7.86581969261,0.1417244933547,-0.386145308614,1.952705562115,20.52206087111,-29.714233398,7.56395745277,28.73135423661,3.19956970199999,11.010341644287,27.95616197581,-11.198364258,-21.1598310471,20.62167978291,-30.103179931,-15.6420965195,17.35635900501,-29.521987915,1.55106639862,-0.134338200092,-0.400983914733,1.912271618844
137,A,38.3222160339,-2.30541348457,182.890945435,-11.1582651138,-0.131159350276,0.165096253157,-0.977517485619,0.0621412210166,-0.982727348804,-0.174314022064,8.44050788879,179.382598877,38.5810317993,-50.68907427793,-17.86895752,-37.2452268601,-16.27801775933,-17.039031983,54.5726289749,-31.06800723073,-14.745376587,34.6710386276,-47.70634341243,-13.857208252,-2.0798721314,-51.13243365293,-16.126998902,-30.4646291733,0.022487923503,-0.2477312684063,-0.01311969757,-15.14620089533,-36.42352295,3.24338531491,-21.31269907953,4.615066528,11.382241249054,-30.54727435113,-16.449508667,-27.323264122,-24.89792132373,-39.951919556,-19.9005384445,-18.00062060353,-38.708862305,-1.6451234818,0.504388526082,-0.363352119923,1.883825719357,-6.92333865166,-39.563461304,7.72151398656,-4.89627623558,8.115310669,8.2502737045,-12.32700610163,-15.021163941,-29.8406591416,-12.03542780873,-42.011840821,-19.9667043686,-7.60321497918,-41.618545533,1.97529602048,0.308401063085,-0.400116831065,1.9332113266,8.83644127845,-36.197555542,13.6781620979,12.29712796211,8.57112121500001,8.78387355801,9.15803694725,-12.512557984,-25.0657491684,6.14500069618,-37.47593689,-14.2018194199,7.13177847862,-37.062332154,7.88457083699,0.1414634687826,-0.386144325137,1.952725946904,20.52406048777,-29.710601807,7.56887793538,28.75116848947,3.22642517,11.02875137326,27.97119832037,-11.171646119,-21.1421499253,20.63013958927,-30.073776246,-15.6250028611,17.36821103097,-29.492202759,1.568696022,-0.134392723441,-0.400976359845,1.912312984467
138,A,38.3200912476,-2.31814599037,182.89289856,-11.168138504,-0.131061151624,0.165241986513,-0.977506041527,0.061871021986,-0.98272562027,-0.174419820309,8.44685840607,179.406661987,38.5895309448,-50.68125891683,-17.865814209,-37.23320961,-16.26303458213,-17.009765625,54.5880832672,-31.04984259603,-14.711868287,34.6846218109,-47.68126654623,-13.819015503,-2.068605423,-51.09450507163,-16.090133667,-30.4549198151,0.022609293461,-0.2478513121604,-0.0131573081009999,-15.13910841943,-36.426513672,3.24989652631,-21.28929495813,4.650543212,11.399837493868,-30.52822852133,-16.40701294,-27.3092250824,-24.88599371913,-39.911727906,-19.8896923065,-17.98877310753,-38.672332764,-1.6341037751,0.504215940833,-0.363701418042,1.883800327778,-6.90939688683,-39.565383912,7.7272429466,-4.87171339989,8.14646911600002,8.26911735532,-12.30385565753,-14.985458374,-29.8151302338,-12.02138113973,-41.970993042,-19.9317569733,-7.5974214077,-41.569107056,2.01213836667,0.30789834261,-0.399845898151,1.933377146721,8.84501051903,-36.196044922,13.684240818,12.32179093357,8.59733581500001,8.80366802213,9.17848801613,-12.481750489,-25.0480480194,6.15787911415,-37.445144654,-14.1865501404,7.14374899864,-37.033706665,7.89993143079,0.1412576027217,-0.3863748312,1.952696442604,20.52592110637,-29.706970215,7.57368326184,28.77419304847,3.24769592200002,11.04881668088,27.99163460727,-11.146270752,-21.124868393,20.64723038677,-30.047805787,-15.6109409333,17.38918328287,-29.46913147,1.58349609372,-0.13435088098,-0.401272132993,1.912303447724
139,A,38.3167762756,-2.33064031601,182.894943237,-11.1778268814,-0.131007328629,0.165397971869,-0.977486848831,0.0616060197353,-0.982720911503,-0.1745403409,8.45537281036,179.429489136,38.5969772339,-50.67347955699,-17.862701416,-37.2214078903,-16.24573755269,-16.982254028,54.6033067703,-31.02853631969,-14.684371948,34.6968603134,-47.65020227429,-13.793930053,-2.0597820282,-51.04251337049,-16.07270813,-30.4481840134,0.022893257439,-0.248147040606,-0.013201773167,-15.13223505019,-36.429443359,3.25624895095,-21.26572465899,4.68473815900001,11.417681694022,-30.50969934459,-16.365707397,-27.2929372788,-24.87317132949,-39.87171936,-19.8750085831,-17.97529458999,-38.634262085,-1.6195402145,0.504134669899,-0.36396111548,1.883769750595,-6.89572191238,-39.567260742,7.7328391075,-4.84716701508,8.176605225,8.28754329681,-12.28449583049,-14.94883728,-29.7986974716,-12.01060724259,-41.934188842,-19.9169569016,-7.58996248245,-41.533370971,2.02758502959,0.307637199759,-0.400048568845,1.93338483572,8.85338592529,-36.194564819,13.69019150733,12.34645414351,8.622726441,8.82230663299,9.1977891922,-12.451431274,-25.031126976,6.17033433914,-37.41456604,-14.1716241837,7.15606355667,-37.004684448,7.91490888595,0.1411334834988,-0.38658836484,1.952664911747,20.52762365341,-29.703384399,7.57834553718,28.79738378521,3.268356324,11.066946029654,28.01096105571,-11.121307373,-21.1087675095,20.66295003891,-30.021713257,-15.5970430374,17.40833330151,-29.444656372,1.59803867339,-0.13428978622,-0.40150295198,1.912297964096
